ID;Ubicacion;Localidad;Interes Turistico;Superficie (m²);Precio (€);Acceso a Transporte Publico;Proximidad a Servicios (km);Zona Residencial;Zona Comercial;Indice de Criminalidad;Restricciones de Construccion;Comprar
313;Lat, Long;Cuenca;50;558;222862;1;0.13858626992729992;0;1;25;inf;True
314;Lat, Long;Badajoz;0;879;271739;1;0.7206064729306693;1;1;50;20.0;False
315;Lat, Long;Asturias;25;785;398659;1;0.8180919637622455;0;1;100;inf;False
316;Lat, Long;Toledo;25;627;315721;0;0.4435218506437434;1;0;25;inf;False
317;Lat, Long;Teruel;25;661;384030;1;0.26373180526444473;1;0;75;15.0;False
318;Lat, Long;Huesca;100;598;334519;1;0.3439204193282084;1;0;25;20.0;False
319;Lat, Long;Baleares;100;916;261415;1;0.18048488850489455;1;1;75;20.0;True
320;Lat, Long;Navarra;75;533;324277;1;0.5757199582079041;1;0;0;20.0;False
321;Lat, Long;Pontevedra;0;530;217251;1;0.1557466471992551;0;0;100;inf;False
322;Lat, Long;Huesca;0;917;304798;1;0.10269894352481887;1;1;25;15.0;False
323;Lat, Long;Cáceres;25;695;229436;1;0.9979401818118775;1;0;25;inf;False
324;Lat, Long;Badajoz;75;588;315379;0;0.6059087163502807;1;1;50;20.0;False
325;Lat, Long;Girona;75;774;204181;1;0.6030582665705636;0;0;75;inf;True
326;Lat, Long;Albacete;75;950;368542;0;0.15682812817023883;1;0;0;inf;False
327;Lat, Long;Granada;0;985;310724;0;0.26356827823040135;0;0;50;20.0;False
328;Lat, Long;Huesca;75;798;360043;1;0.40324659329278156;1;0;75;20.0;False
329;Lat, Long;Córdoba;75;995;274402;1;0.22349864028480848;0;0;50;15.0;True
330;Lat, Long;Madrid;0;931;324023;1;0.2207912543008843;0;1;100;inf;False
331;Lat, Long;Huelva;25;931;307700;1;0.6897127984307593;1;0;50;20.0;False
332;Lat, Long;Ciudad Real;100;827;211966;1;0.13755506878583337;1;1;50;20.0;True
333;Lat, Long;Tarragona;100;709;280738;0;0.8018445186979906;0;0;50;inf;True
334;Lat, Long;Lleida;50;894;399404;0;0.24672068591282661;0;0;0;inf;False
335;Lat, Long;Teruel;50;514;366293;1;0.16425474344320506;0;1;100;inf;False
336;Lat, Long;Granada;75;779;308409;1;0.6343448508744339;0;1;50;15.0;False
337;Lat, Long;Guadalajara;100;630;285980;0;0.3727887454918323;0;0;100;20.0;True
338;Lat, Long;Cantabria;0;887;219308;1;0.6564947547383109;1;1;75;inf;False
339;Lat, Long;Jaén;100;928;250585;0;0.5506503899915064;1;1;100;inf;True
340;Lat, Long;Pontevedra;100;598;239456;0;0.2546165303575651;0;1;75;inf;True
341;Lat, Long;Murcia;25;794;306912;1;0.9111017073013201;0;0;100;inf;False
342;Lat, Long;Asturias;50;778;209031;1;0.6535165348994165;1;0;100;inf;True
343;Lat, Long;Ourense;0;526;264173;1;0.2320523063699668;1;1;50;15.0;False
344;Lat, Long;Barcelona;25;939;338542;0;0.9499511626376869;0;0;50;15.0;False
345;Lat, Long;Almería;0;877;374047;0;0.9672160718725856;1;0;100;inf;False
346;Lat, Long;Teruel;75;990;204956;1;0.2507333463767007;0;1;50;inf;True
347;Lat, Long;Pontevedra;0;885;378764;0;0.44629543182815556;1;1;25;15.0;False
348;Lat, Long;Cáceres;50;624;289885;1;0.11657929979431578;1;0;75;20.0;True
349;Lat, Long;Toledo;100;872;346513;0;0.6008396318359981;1;1;25;15.0;False
350;Lat, Long;Valencia;100;623;344590;1;0.5784111798946822;0;1;0;20.0;False
351;Lat, Long;Guipúzcoa;0;913;324819;0;0.21708868514260304;1;1;75;inf;False
352;Lat, Long;Teruel;75;905;225303;0;0.4998848376494428;0;0;25;inf;True
353;Lat, Long;Lugo;75;560;361201;0;0.6446117916650487;1;1;25;inf;False
354;Lat, Long;Badajoz;100;805;312715;1;0.6645408585467947;0;1;25;20.0;False
355;Lat, Long;Lugo;0;691;329839;1;0.6386610573307503;0;0;75;inf;False
356;Lat, Long;Guipúzcoa;25;738;395895;1;0.1596383325514225;0;0;25;15.0;False
357;Lat, Long;Córdoba;100;808;344528;0;0.22207532125378376;1;1;75;15.0;False
358;Lat, Long;Navarra;100;611;375367;0;0.8991398841941012;0;1;25;15.0;False
359;Lat, Long;Valladolid;0;670;396493;0;0.9495904551717768;0;1;100;15.0;False
360;Lat, Long;Albacete;0;730;230988;0;0.303416628887208;0;0;100;inf;False
361;Lat, Long;Málaga;0;856;318225;0;0.9277462192019491;0;1;0;15.0;False
362;Lat, Long;Jaén;0;950;351279;1;0.9682734004684324;1;1;100;20.0;False
363;Lat, Long;Navarra;50;576;282582;1;0.9899738014093568;0;1;100;15.0;False
364;Lat, Long;Lleida;75;961;269584;1;0.7832222026497087;0;1;100;inf;True
365;Lat, Long;Ávila;100;604;355978;0;0.914009701831092;1;0;100;15.0;False
366;Lat, Long;Valencia;75;531;207328;0;0.9608190718783027;1;1;50;20.0;False
367;Lat, Long;Huesca;75;823;384619;0;0.1787175435496357;0;1;50;inf;False
368;Lat, Long;Alicante;75;750;237613;0;0.5345009855941539;1;1;75;20.0;True
369;Lat, Long;Almería;100;769;293448;1;0.21743891094071316;0;0;25;15.0;True
370;Lat, Long;Huelva;0;566;243225;1;0.6730034675897126;1;1;25;inf;False
371;Lat, Long;Teruel;75;799;395680;0;0.9982231141700322;0;1;100;inf;False
372;Lat, Long;Soria;75;616;308300;0;0.18421330962915744;0;1;25;inf;False
373;Lat, Long;Barcelona;0;759;352136;1;0.4500072590618702;0;1;100;15.0;False
374;Lat, Long;Baleares;75;667;324951;1;0.7970064001221088;1;1;25;20.0;False
375;Lat, Long;Navarra;25;864;368000;1;0.9002386925190197;0;0;75;20.0;False
376;Lat, Long;Cuenca;100;906;342430;0;0.32015488307261586;0;0;100;15.0;False
377;Lat, Long;Guadalajara;100;743;332888;1;0.2760565197780755;0;0;0;15.0;False
378;Lat, Long;Asturias;25;985;321936;1;0.506344532141283;0;1;0;20.0;False
379;Lat, Long;Granada;25;647;271786;1;0.5832193774087511;1;0;0;15.0;False
380;Lat, Long;Guadalajara;25;771;390176;1;0.30297109039827114;0;1;0;15.0;False
381;Lat, Long;Santa Cruz de Tenerife;0;766;287071;0;0.3387252564191498;1;1;25;20.0;False
382;Lat, Long;Badajoz;75;951;361030;1;0.3211486147030529;1;1;25;15.0;False
383;Lat, Long;Albacete;25;815;224401;0;0.5361604390462875;0;1;0;inf;False
384;Lat, Long;Guadalajara;75;849;250670;1;0.717139123977792;1;1;75;20.0;True
385;Lat, Long;Álava;100;878;362644;0;0.7091080199507761;0;0;25;20.0;False
386;Lat, Long;Zaragoza;75;749;376190;1;0.6679007104903969;1;1;75;20.0;False
387;Lat, Long;Alicante;50;621;343099;0;0.6734548715216568;1;1;0;20.0;False
388;Lat, Long;Badajoz;100;670;276068;0;0.6666597935409061;1;1;100;20.0;True
389;Lat, Long;Huesca;0;680;209158;1;0.1493031282357436;1;0;0;15.0;False
390;Lat, Long;Málaga;100;972;391905;0;0.8730886795540485;0;0;100;15.0;False
391;Lat, Long;Lleida;0;962;210836;0;0.5339469993700435;0;1;0;15.0;False
392;Lat, Long;Salamanca;75;545;266352;1;0.22770548415084552;1;1;75;inf;True
393;Lat, Long;Valladolid;100;835;240755;0;0.8076390588947593;0;0;50;15.0;True
394;Lat, Long;Ávila;50;646;330197;0;0.22989355864655947;1;1;0;15.0;False
395;Lat, Long;Guadalajara;50;748;339174;1;0.8794532560056642;0;0;50;20.0;False
396;Lat, Long;Huelva;75;808;228548;0;0.5011022375549927;0;0;0;inf;True
397;Lat, Long;Ávila;75;646;218793;0;0.7798463085591337;0;1;0;15.0;True
398;Lat, Long;Badajoz;0;538;347422;0;0.4298580886850173;0;1;25;inf;False
399;Lat, Long;Las Palmas;75;622;226791;1;0.7020965643923062;0;0;50;inf;True
400;Lat, Long;Málaga;75;710;286148;0;0.18372656339378446;0;0;75;inf;True
401;Lat, Long;Jaén;75;511;302711;0;0.8935226082799372;1;0;25;15.0;False
402;Lat, Long;Teruel;100;833;295308;1;0.7151155998949948;0;1;100;15.0;True
403;Lat, Long;Badajoz;75;785;390824;1;0.28894272249475805;1;1;75;15.0;False
404;Lat, Long;Segovia;25;963;389200;0;0.7455196993903073;1;0;50;15.0;False
405;Lat, Long;Navarra;0;792;298170;0;0.501226458936261;0;0;50;inf;False
406;Lat, Long;Baleares;100;665;253467;1;0.9905929031247983;1;1;25;15.0;False
407;Lat, Long;Navarra;50;847;276091;0;0.11552152087405106;1;0;100;20.0;True
408;Lat, Long;Madrid;25;671;227648;1;0.7244063619387608;1;1;0;inf;False
409;Lat, Long;La Coruña;25;673;330287;1;0.25360918757499795;1;1;75;inf;False
410;Lat, Long;Ávila;100;806;256531;0;0.7055425864457933;1;0;100;20.0;True
411;Lat, Long;Granada;0;970;376017;0;0.47852148951632256;1;1;25;15.0;False
412;Lat, Long;Ourense;100;566;395182;1;0.462037028087236;0;1;75;15.0;False
413;Lat, Long;Cádiz;25;850;305909;0;0.5317806219800004;1;1;25;inf;False
414;Lat, Long;Cáceres;100;639;353012;1;0.34023828125135264;0;1;75;15.0;False
415;Lat, Long;Ciudad Real;100;511;281906;1;0.9658699181477327;0;1;25;15.0;False
416;Lat, Long;Huelva;50;591;258034;0;0.6629720987674194;1;1;100;20.0;True
417;Lat, Long;Jaén;100;845;361038;1;0.633030189851927;0;0;25;inf;False
418;Lat, Long;Zamora;25;619;385576;1;0.7714526540836847;1;1;0;15.0;False
419;Lat, Long;Ourense;75;842;259635;1;0.3475818594472144;0;1;100;20.0;True
420;Lat, Long;Córdoba;0;550;379814;0;0.4069441974281476;1;0;50;15.0;False
421;Lat, Long;Córdoba;25;586;360391;1;0.5981480494858907;1;1;100;20.0;False
422;Lat, Long;Alicante;100;878;340160;0;0.587481163557429;1;0;75;20.0;False
423;Lat, Long;Guadalajara;75;556;322294;0;0.2114760108112232;0;1;50;inf;False
424;Lat, Long;Lugo;75;687;227917;1;0.5485491571954008;1;0;75;15.0;True
425;Lat, Long;Asturias;100;765;393765;0;0.6306980227650864;0;1;75;20.0;False
426;Lat, Long;Palencia;0;825;218216;1;0.5295056703670092;1;0;75;15.0;False
427;Lat, Long;Granada;75;831;382917;0;0.1176502357456846;1;0;100;20.0;False
428;Lat, Long;Albacete;100;850;207639;1;0.5153426630146178;0;0;0;20.0;True
429;Lat, Long;Guadalajara;50;540;286775;0;0.7707609012400272;1;0;50;15.0;True
430;Lat, Long;Jaén;25;786;228780;0;0.5728582552039453;1;1;75;20.0;False
431;Lat, Long;Alicante;75;962;212358;1;0.5572771090824823;1;1;50;inf;True
432;Lat, Long;Navarra;0;941;397699;0;0.5200420204894818;0;1;50;inf;False
433;Lat, Long;Badajoz;0;647;266030;1;0.7712159060438608;0;1;0;inf;False
434;Lat, Long;Valencia;75;786;296559;1;0.5920752355648702;0;1;100;inf;True
435;Lat, Long;Navarra;50;718;352499;0;0.5073229139565714;0;0;50;inf;False
436;Lat, Long;Badajoz;25;755;222997;1;0.33571582810091427;1;1;25;15.0;False
437;Lat, Long;Córdoba;75;676;382286;0;0.6400227457015663;1;1;75;15.0;False
438;Lat, Long;Cuenca;100;513;203214;1;0.35768270601850305;1;0;50;15.0;True
439;Lat, Long;Ourense;75;976;221102;1;0.29286172867748234;0;0;25;20.0;True
440;Lat, Long;Santa Cruz de Tenerife;50;673;214656;1;0.7198022849762298;0;0;25;20.0;True
441;Lat, Long;Badajoz;75;762;242400;0;0.36041352747517963;1;0;50;20.0;True
442;Lat, Long;Girona;75;860;323785;0;0.40883234043287964;0;1;100;15.0;False
443;Lat, Long;Ourense;100;764;218382;0;0.8383627961193908;0;1;100;15.0;True
444;Lat, Long;Baleares;100;792;249853;1;0.8086111394426186;0;1;25;inf;True
445;Lat, Long;Las Palmas;50;685;271099;1;0.8172651699869671;1;1;0;15.0;True
446;Lat, Long;Baleares;50;662;283387;1;0.11612903313586131;0;1;100;20.0;True
447;Lat, Long;Alicante;100;780;209640;1;0.6374360296908599;1;1;25;inf;True
448;Lat, Long;La Rioja;50;636;230963;1;0.5935369810687041;1;1;0;inf;True
449;Lat, Long;Madrid;0;580;337339;0;0.6543276312070275;0;0;100;15.0;False
450;Lat, Long;Asturias;100;782;302792;1;0.2805303070682764;1;1;75;inf;False
451;Lat, Long;Santa Cruz de Tenerife;50;535;282654;0;0.1672584682439241;1;1;25;20.0;True
452;Lat, Long;Lugo;100;657;231988;0;0.45090730194742834;1;1;50;inf;True
453;Lat, Long;León;0;854;314570;0;0.5355696700318292;1;1;0;inf;False
454;Lat, Long;Santa Cruz de Tenerife;25;608;322611;0;0.6924271167343901;0;1;50;15.0;False
455;Lat, Long;Girona;75;895;330934;0;0.5394092360796169;0;1;0;inf;False
456;Lat, Long;Girona;25;757;394364;1;0.8824179134331651;1;0;75;20.0;False
457;Lat, Long;Álava;0;748;392038;0;0.3206428722954478;1;0;75;inf;False
458;Lat, Long;Biscay;50;654;231307;0;0.6250292730903465;1;0;25;inf;True
459;Lat, Long;Pontevedra;0;537;319004;1;0.9402116751201894;0;1;0;15.0;False
460;Lat, Long;Córdoba;100;623;399887;0;0.5750056682338363;1;1;25;inf;False
461;Lat, Long;Cádiz;100;536;339878;1;0.2039578063875992;1;0;25;15.0;False
462;Lat, Long;Burgos;0;781;271218;0;0.25491453374442574;0;1;100;inf;False
463;Lat, Long;Santa Cruz de Tenerife;25;563;255771;1;0.24785686519866185;1;0;0;inf;False
464;Lat, Long;La Coruña;50;529;309596;0;0.2195950482921379;1;1;100;inf;False
465;Lat, Long;Santa Cruz de Tenerife;100;554;274413;0;0.1273270664929867;1;0;50;15.0;True
466;Lat, Long;Jaén;0;648;309180;0;0.7013852263814974;1;0;25;15.0;False
467;Lat, Long;Toledo;50;677;370718;0;0.7528904679206615;1;1;50;15.0;False
468;Lat, Long;La Rioja;100;722;342801;1;0.8095683139672555;0;1;50;20.0;False
469;Lat, Long;Teruel;25;893;235967;0;0.7628633541989771;0;0;50;20.0;False
470;Lat, Long;Lugo;100;935;318394;1;0.3734017064908187;1;0;25;15.0;False
471;Lat, Long;Zaragoza;100;743;312651;1;0.9043045836026478;1;0;100;inf;False
472;Lat, Long;Castellón;25;727;322213;1;0.4502305911990653;1;1;25;inf;False
473;Lat, Long;Almería;75;717;324441;0;0.43890228738720327;1;0;0;15.0;False
474;Lat, Long;Madrid;50;643;218005;0;0.7712786060578519;0;0;25;inf;True
475;Lat, Long;Madrid;50;707;386679;1;0.7968868854151989;1;0;100;inf;False
476;Lat, Long;Huesca;50;921;322373;1;0.16608552851786007;0;1;0;inf;False
477;Lat, Long;Asturias;75;546;396287;1;0.8372397349949652;0;1;75;20.0;False
478;Lat, Long;La Coruña;25;658;368471;1;0.9838476170963849;0;1;100;inf;False
479;Lat, Long;Lugo;0;871;366117;1;0.34699107466441553;0;0;0;20.0;False
480;Lat, Long;Cádiz;25;652;244962;0;0.20581758988409515;0;1;75;inf;False
481;Lat, Long;Guipúzcoa;75;610;278863;0;0.12108112323218748;0;1;75;inf;True
482;Lat, Long;Tarragona;100;966;301273;0;0.12041684329884711;0;1;75;15.0;False
483;Lat, Long;Castellón;25;979;347926;0;0.9902463385899754;0;1;75;15.0;False
484;Lat, Long;Badajoz;0;529;331150;0;0.9004549142839569;1;0;75;20.0;False
485;Lat, Long;Lleida;75;570;329538;0;0.15784725265978128;0;1;0;inf;False
486;Lat, Long;Lugo;100;835;210136;1;0.45744995558785007;1;0;0;inf;True
487;Lat, Long;Guadalajara;100;614;362469;1;0.2711959625031929;0;1;25;inf;False
488;Lat, Long;Murcia;100;865;308113;0;0.6752426554780964;1;1;75;20.0;False
489;Lat, Long;Tarragona;25;889;314758;0;0.20729842542290738;1;1;100;20.0;False
490;Lat, Long;Soria;0;553;379441;1;0.6432663308107941;1;0;50;inf;False
491;Lat, Long;Santa Cruz de Tenerife;75;763;205253;1;0.371695313987649;0;0;100;15.0;True
492;Lat, Long;Castellón;0;913;366314;1;0.6061806710053387;1;0;50;20.0;False
493;Lat, Long;Jaén;75;828;327524;0;0.7874975193115669;0;1;50;inf;False
494;Lat, Long;Burgos;50;518;293409;1;0.3178872360662074;0;1;50;20.0;True
495;Lat, Long;Castellón;0;616;382671;1;0.7357507399272982;0;0;0;15.0;False
496;Lat, Long;Baleares;0;972;206520;0;0.1507085148296637;1;0;25;20.0;False
497;Lat, Long;Segovia;25;635;204448;1;0.6666003926453618;0;0;0;20.0;False
498;Lat, Long;Córdoba;0;963;365809;0;0.98845912382741;1;1;100;15.0;False
499;Lat, Long;Navarra;100;700;244511;1;0.6598400623633568;0;1;0;inf;True
500;Lat, Long;Granada;0;843;343222;1;0.6069975551365479;1;1;25;15.0;False
501;Lat, Long;Salamanca;25;542;383939;0;0.30633620137444184;1;0;50;inf;False
502;Lat, Long;Murcia;25;994;330210;0;0.22179840729829536;1;1;100;20.0;False
503;Lat, Long;Ávila;75;560;369253;1;0.4120359362679885;1;0;0;20.0;False
504;Lat, Long;Málaga;100;632;267558;1;0.4715519254125723;1;1;25;20.0;True
505;Lat, Long;León;100;953;265002;0;0.8930180653760085;1;0;0;15.0;True
506;Lat, Long;Álava;0;752;305174;1;0.7930782102589277;0;1;100;20.0;False
507;Lat, Long;Girona;50;820;325074;1;0.8895119646588634;1;1;0;inf;False
508;Lat, Long;Sevilla;25;606;240587;1;0.9424272220493731;1;1;25;inf;False
509;Lat, Long;Córdoba;50;512;280991;0;0.7244970540446171;1;0;50;20.0;True
510;Lat, Long;Murcia;50;615;320236;1;0.5506152867952742;1;1;0;inf;False
511;Lat, Long;La Rioja;25;917;226584;0;0.9967536531837097;0;1;75;20.0;False
512;Lat, Long;Asturias;75;581;341096;0;0.7153315581170622;0;1;50;20.0;False
513;Lat, Long;Álava;50;603;357011;0;0.8059914682911494;1;1;50;inf;False
514;Lat, Long;Barcelona;50;501;395113;0;0.5689523390373713;1;0;100;inf;False
515;Lat, Long;Guadalajara;50;841;230718;0;0.6544339783578549;0;0;100;inf;True
516;Lat, Long;Badajoz;50;738;244284;0;0.8536059111870912;1;1;0;inf;True
517;Lat, Long;Huelva;0;766;384061;0;0.9403352404625691;0;0;100;15.0;False
518;Lat, Long;Segovia;75;662;340313;1;0.3891121286895314;0;1;75;inf;False
519;Lat, Long;Ávila;25;860;362136;1;0.2765127708783269;0;1;100;15.0;False
520;Lat, Long;Granada;25;581;313502;0;0.5351730268804418;1;0;100;inf;False
521;Lat, Long;Zamora;50;939;398432;1;0.1870674069835826;1;0;100;15.0;False
522;Lat, Long;Toledo;100;734;273734;0;0.36325486855205114;0;1;50;inf;True
523;Lat, Long;Biscay;100;537;354494;0;0.6856556711342612;0;0;75;15.0;False
524;Lat, Long;Barcelona;0;936;200992;1;0.10851136599117317;1;0;25;inf;False
525;Lat, Long;León;25;607;265277;1;0.19698710375386919;0;0;0;15.0;False
526;Lat, Long;Almería;75;725;314560;0;0.7204363672674508;1;0;75;15.0;False
527;Lat, Long;Sevilla;50;556;339543;0;0.6694359277971178;0;1;75;20.0;False
528;Lat, Long;Las Palmas;100;970;392126;0;0.24095386571115143;0;1;0;20.0;False
529;Lat, Long;Cádiz;0;967;368775;1;0.1707773579268691;1;1;25;inf;False
530;Lat, Long;Castellón;0;598;214855;0;0.4593885284419048;1;1;25;inf;False
531;Lat, Long;Guadalajara;25;522;220437;0;0.16236523337958925;0;1;0;20.0;False
532;Lat, Long;Cuenca;75;691;366582;1;0.8608228989882177;0;1;0;20.0;False
533;Lat, Long;Cáceres;100;854;268295;1;0.4813092398112665;0;0;50;20.0;True
534;Lat, Long;Sevilla;75;787;267174;0;0.24458436342900525;1;1;25;15.0;True
535;Lat, Long;Almería;75;539;261375;1;0.8002668041216965;1;1;25;20.0;True
536;Lat, Long;Burgos;75;516;384454;1;0.1696657849786007;0;0;100;15.0;False
537;Lat, Long;Toledo;100;577;331350;1;0.2468132502346218;1;0;75;inf;False
538;Lat, Long;Madrid;0;862;304178;0;0.3622355991050682;1;1;75;20.0;False
539;Lat, Long;La Rioja;100;824;333448;1;0.3131086959874144;0;0;100;15.0;False
540;Lat, Long;Cáceres;0;557;204713;1;0.4068811099864724;1;0;25;15.0;False
541;Lat, Long;Almería;50;794;327603;0;0.6523032056922424;1;0;0;15.0;False
542;Lat, Long;Guadalajara;75;571;245524;1;0.5519064221409826;0;1;100;15.0;True
543;Lat, Long;Ávila;0;603;200585;0;0.23593066133895443;0;0;50;inf;False
544;Lat, Long;Zaragoza;0;847;286648;0;0.8642724413940082;0;1;100;20.0;False
545;Lat, Long;Cantabria;0;942;386864;0;0.9420425606598403;1;0;0;inf;False
546;Lat, Long;Cáceres;0;819;378092;1;0.26391082112676867;1;1;50;20.0;False
547;Lat, Long;Cáceres;50;603;299752;0;0.7340627315004662;0;1;75;20.0;True
548;Lat, Long;Asturias;100;923;305830;1;0.9661444915777616;1;1;50;inf;False
549;Lat, Long;Soria;50;631;204354;0;0.6444518731101166;0;1;0;20.0;True
550;Lat, Long;La Rioja;25;729;201705;0;0.22773992329227985;1;0;0;15.0;False
551;Lat, Long;Santa Cruz de Tenerife;25;827;283396;0;0.23731404977487772;0;0;50;15.0;False
552;Lat, Long;Granada;100;792;387874;0;0.5094503953629606;0;0;50;20.0;False
553;Lat, Long;Cáceres;0;536;286587;0;0.6144394371000119;0;1;75;15.0;False
554;Lat, Long;Almería;50;794;227190;1;0.5374661779962673;0;1;50;20.0;True
555;Lat, Long;Las Palmas;50;893;292989;1;0.22002636883271903;1;1;75;inf;True
556;Lat, Long;Palencia;100;826;230278;0;0.7234654035498741;1;1;0;20.0;True
557;Lat, Long;La Rioja;75;763;396568;0;0.49640906230334236;1;1;100;15.0;False
558;Lat, Long;Palencia;0;659;242957;0;0.7911636678976816;0;0;0;20.0;False
559;Lat, Long;Huelva;50;511;201600;0;0.498102364033175;1;0;25;20.0;True
560;Lat, Long;Castellón;0;950;267213;0;0.7068016420050439;1;1;0;inf;False
561;Lat, Long;Lleida;25;898;278912;1;0.18997317147381437;0;1;100;15.0;False
562;Lat, Long;Asturias;0;591;245694;1;0.5980435882787026;1;1;0;inf;False
563;Lat, Long;Tarragona;100;746;232829;0;0.6484719125948486;1;0;75;20.0;True
564;Lat, Long;Huesca;100;772;245620;1;0.5971422038183547;1;1;50;20.0;True
565;Lat, Long;Almería;25;726;303511;1;0.8098994277090515;1;0;75;15.0;False
566;Lat, Long;Córdoba;50;595;317350;0;0.21810079731460316;1;1;100;15.0;False
567;Lat, Long;Málaga;75;864;355062;1;0.29435059631639515;0;0;75;inf;False
568;Lat, Long;Almería;50;867;235471;1;0.9594843140016267;0;0;25;inf;False
569;Lat, Long;Sevilla;25;671;236498;0;0.6520399463979912;1;1;100;20.0;False
570;Lat, Long;Pontevedra;0;970;355181;1;0.9997524913576457;1;1;50;15.0;False
571;Lat, Long;Baleares;0;533;225994;1;0.7570381145499672;1;1;100;15.0;False
572;Lat, Long;La Rioja;100;540;297676;0;0.8010041942198803;1;1;50;20.0;True
573;Lat, Long;Jaén;75;658;291263;1;0.7779418988025477;1;0;0;15.0;True
574;Lat, Long;Jaén;0;861;249766;0;0.8071942428930369;0;0;25;15.0;False
575;Lat, Long;Badajoz;0;539;289688;1;0.7743178202843368;1;0;75;15.0;False
576;Lat, Long;Burgos;75;547;350166;1;0.14460696524691447;1;0;50;20.0;False
577;Lat, Long;Segovia;75;916;369967;1;0.7017364294833351;1;1;100;inf;False
578;Lat, Long;Valencia;25;675;339418;1;0.9144635611816881;1;1;50;15.0;False
579;Lat, Long;Ourense;50;645;389357;1;0.27308406396320867;1;1;50;inf;False
580;Lat, Long;Guipúzcoa;0;828;209691;0;0.23800690647084502;1;0;100;15.0;False
581;Lat, Long;Biscay;25;565;201307;0;0.3010659823900574;1;0;50;inf;False
582;Lat, Long;Granada;25;729;337625;0;0.7639794132150334;0;1;100;20.0;False
583;Lat, Long;Biscay;50;540;256735;0;0.6130195811398821;0;1;25;20.0;True
584;Lat, Long;Cuenca;100;849;213742;0;0.6162232503181349;1;0;25;inf;True
585;Lat, Long;Biscay;50;621;225895;1;0.2880257376538046;0;0;50;inf;True
586;Lat, Long;Granada;25;617;308859;0;0.6644096663412232;1;1;75;inf;False
587;Lat, Long;Almería;50;978;357979;1;0.8792292378861284;1;1;50;inf;False
588;Lat, Long;Navarra;50;805;209284;1;0.10086303755389166;1;0;75;inf;True
589;Lat, Long;Zaragoza;75;971;318439;0;0.6514389082897226;0;1;0;inf;False
590;Lat, Long;Guipúzcoa;25;958;270590;1;0.47450239576823106;0;1;75;20.0;False
591;Lat, Long;Jaén;25;873;325154;1;0.9049597524372893;1;1;100;20.0;False
592;Lat, Long;Guipúzcoa;100;547;242708;1;0.8952877774952197;1;1;25;inf;True
593;Lat, Long;Guipúzcoa;50;656;254706;0;0.8384709753411003;0;0;25;20.0;True
594;Lat, Long;Ávila;100;685;352502;1;0.28059328801354316;1;0;50;20.0;False
595;Lat, Long;Guadalajara;50;908;362509;0;0.3794937405296841;1;0;100;15.0;False
596;Lat, Long;Córdoba;25;858;368345;1;0.8607641458906247;0;1;25;inf;False
597;Lat, Long;Castellón;75;591;379944;0;0.5556748757823305;1;0;25;20.0;False
